"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9","Sample10","Sample11","Sample12","Sample13","Sample14","Sample15","Sample16","Sample17","Sample18","Sample19","Sample20","Sample21","Sample22","Sample23","Sample24","Sample25","Sample26","Sample27","Sample28","Sample29","Sample30","Sample31","Sample32","Sample33","Sample34","Sample35","Sample36","Sample37","Sample38","Sample39","Sample40","Sample41","Sample42","Sample43","Sample44","Sample45","Sample46","Sample47","Sample48"
"G256",249.753497600343,459.885380100461,573.061212862327,181.058533128362,266.612508555831,210.049655799389,862.893723138987,569.155729681409,578.043541051964,408.064029839215,328.489029414955,269.281613861261,908.559707231417,517.014466007507,892.963106076841,547.51987241922,406.560023864075,608.402306544349,556.904650304925,552.762729981607,321.040668174983,542.173350999649,253.256158948911,311.974540603673,116.131845285578,98.1155098360778,111.98406791995,66.7090290117127,96.1728669710961,94.5211787611395,386.254187608492,463.938662841065,287.721252301881,225.248798457889,295.044154899252,242.053114142104,291.224310976425,227.258288069878,176.405106094737,143.441719243901,167.328795918765,313.852000997775,353.187761381567,578.396614639322,447.416696288498,296.791053831028,357.809170801368,246.390107446848
"G257",507.404338998325,551.078003446608,368.255830945894,309.551685671071,291.955902905244,257.38478950066,258.173035691757,244.637111880606,508.638656191522,289.336353675727,129.374140815736,236.611418061917,700.369162526554,478.416136521681,318.542394565423,166.891084106393,252.726501320912,247.101907674161,325.621844713809,325.50480329258,391.609979136048,240.416285206049,279.759710466821,310.974622204302,692.887480275299,912.073770006805,908.642656368016,902.533921923171,631.99312581006,890.074433334064,1077.13152317626,895.673340408998,792.261019731252,270.111629686016,571.402179988217,640.053491545721,729.07904426266,632.796784884229,692.209509880517,629.66695873977,550.370617901479,688.994965153365,867.009023566411,360.133741190521,560.522035618699,504.740048785004,411.780386508837,638.239434952678
"G258",141.165020382802,165.715627370955,101.418049699003,71.0606070880131,178.417496219871,106.504050827859,311.793589258506,95.8578071042373,187.393189123192,195.551466622216,245.608720454874,200.971204462632,143.509987126653,86.3383685867153,99.2181228974268,219.593531718938,82.9102751368999,247.101907674161,217.081229809206,155.805652795534,250.471357213919,424.438626968703,262.090676121548,359.970623773469,103.445173111524,102.120224523265,172.887683806239,155.000390938979,154.072858310838,155.566106711042,214.032603958314,306.944234634544,253.811247566302,218.70630223712,346.185141748455,383.649402256853,77.3882784412879,86.2014196127123,109.350533602585,118.128474671448,151.200719203703,159.567852359138,206.970087573454,217.270769478579,206.192034531164,268.478749353726,277.85181419771,288.93940311036
"G259",434.353908870161,286.325225990053,313.115920429931,264.773768875884,259.516358137995,282.038504970072,265.12384819115,187.721538912465,233.993611815203,262.398141436953,226.404746427538,110.880664531107,341.594194709921,237.684449991663,212.013462612396,260.584324306474,311.662720996539,258.91554469444,341.852217035993,258.022100170947,157.041565237298,115.755989173283,133.499370608729,77.9936351509182,227.384201273443,202.238091702936,166.993785494662,499.33670245532,299.313514552901,397.776627286462,188.149591386611,213.351402434503,228.121850039349,159.823836250203,321.598128840184,262.144479347575,116.082417661932,216.483110618289,222.827502435457,427.161002160145,285.265356897653,203.950963611349,181.227539367801,270.844383870557,478.445594688818,161.087249612235,230.876867193061,168.218145646442
"G260",228.035802156835,159.832232316365,146.711547622829,187.872563945021,235.186699562558,293.872288395389,272.074660690544,150.776342424373,173.512212151104,200.540024444211,420.465957651143,455.402729324192,103.084638640272,381.920312807117,129.505760413483,178.602739131403,253.725420298465,125.027658464615,64.9214892887345,96.2620912176227,106.350933420196,219.639569200588,124.664853436092,58.995185562874,180.541104015395,249.293489277381,176.81694934729,258.987994986649,122.669473177419,282.578940671323,168.23958171607,132.841439251672,282.583372796491,231.791294678657,137.687272286317,243.966577495006,51.9316079013906,63.6715031230261,153.709712328163,182.466304626432,81.6483883699997,153.227407894537,160.633500803278,128.973516128837,167.155678479148,132.774945134933,216.884329787421,243.42155193544
"G261",380.059670261391,458.90481425803,185.11255673216,157.696141756961,180.444967767825,175.534454142213,417.048749963607,691.973545033713,477.902207181898,431.011395820394,275.930784708562,634.593803253928,347.657996982878,194.007392941913,343.608025613194,203.002020433508,282.694070647502,273.682590969788,610.667758622159,305.656949433276,666.929685279919,339.353028089196,244.421641776275,272.977723028214,202.010856925334,270.318241385112,200.392542593595,183.44982978221,233.562676929805,175.258018952946,833.233904712132,637.035083684152,617.573116547967,689.766030132457,536.980361916638,671.625636868605,123.210285413103,102.85396658335,73.2442253375808,62.2283929072804,67.5363212443207,105.674074410025,1244.90963122541,640.899164763297,1197.11491892851,1038.7686884086,985.47442014008,1203.25450062396
"G262",216.189786460376,239.258065553332,162.465807770247,137.254049306984,104.414784719584,128.199320440942,95.3254285631102,143.786710656356,83.2858618325299,107.752848955098,147.567379367949,91.0805458648383,114.201609474027,90.4013506378548,146.216181111997,119.068492754269,104.886492643066,86.6333381487099,177.519697273883,207.410072829723,273.331838229475,56.3939434433941,70.6761373810916,85.9929823458842,152.240066088657,212.249878420903,235.755932463053,71.6141046743386,84.3965975460639,111.259304166758,95.5680464185958,123.784068393603,87.3439515916426,40.189619641864,103.265454214738,86.1058508805903,101.826682159589,225.299164896862,78.4022693754386,48.5170520972017,52.4162493239504,26.4185186025063,121.504827530685,130.957724069281,92.0857629945006,91.7709179609099,36.9802774291916,43.5388141673145
"G263",270.484025069146,549.116871761745,483.458858273887,443.88543605663,496.730529248506,556.187820989932,946.303473131708,903.659535722237,818.977641353211,1044.60400792582,1644.46661802502,823.684936516799,497.231786382489,416.455660241803,403.13889935165,207.881876693928,250.728663365806,300.263274265415,244.469983102891,184.585040891524,356.822290634115,346.278600091016,382.829077480913,294.97592781437,607.008468635544,269.317062713316,509.822203951352,503.260762985421,640.825327878834,534.635417367695,408.155198246086,291.848616537763,1165.27107182262,539.28861705478,1141.8208794601,827.572900130118,226.055234394288,479.985177388966,141.330406637304,205.670112151181,283.24934730827,226.142519237454,465.425271558216,364.102157071409,627.584493451651,466.664880694839,475.746271791763,710.474285730268
"G264",199.407930890392,273.577870038441,151.634753918897,439.991704161396,383.192122563133,343.179719334213,275.053580333141,214.681547160531,243.908595366695,467.926723703159,147.567379367949,353.432118192905,526.540164035115,287.455980118123,408.360905819936,701.723330248519,248.7308254107,473.529950562835,155.202935330881,232.219890153853,217.671536626382,353.204172092837,394.608433711095,281.97698862255,283.986277126918,384.452609969938,440.077740597698,661.204199321975,445.535526580384,1095.85491626196,202.086598155989,229.453395071069,426.443998947431,421.523685080946,769.081763770716,388.433060639108,416.47113003272,430.027536477054,513.741186170637,477.787491305052,411.265956234072,866.527410162207,204.910683717002,131.949828039502,295.275000906279,408.087699017663,292.843818560896,257.274810988677
"G265",187.561915193933,85.3092282915568,275.699552579813,292.029892142519,127.730707521044,142.005401103812,219.447080337993,278.58675189669,389.658853573622,348.201335975272,482.120821633642,368.282207192607,128.35048144426,140.172880764314,155.615792754912,153.227486577215,191.792443690178,244.148498419092,495.0263558266,317.565661748858,356.822290634115,756.866083056079,373.994560308276,384.968583757737,136.625700335974,55.0648269488192,46.1688701073478,127.531967228274,117.762694250322,119.13606906352,163.262079298435,160.013551825877,202.432452512395,283.196622127553,193.745661717175,313.807989875929,174.123626492898,218.442233791305,188.784411785596,120.237911719152,346.753649373826,155.340889382737,145.187971879886,203.381313895474,161.150085240376,283.12304477302,217.883796744967,233.526366897414
"G266",469.891955959538,355.945400802703,619.339352045367,455.56663174233,506.867886988271,319.512152483578,468.683357101958,564.163135561396,495.749177574583,698.398095079342,450.788021904831,325.711952060128,166.754562506322,267.141069862425,270.499935057195,333.782168212787,592.358953688935,230.365921895433,484.882373125236,731.393414715339,535.730402929771,314.618842368409,515.346835070459,325.973398194863,505.515091243105,442.520972934147,503.928305639775,429.684628046032,263.003350492385,258.948645981038,267.789630068774,508.219142591622,387.396114706462,277.588768224037,306.845921095222,712.765098955998,538.663148624228,512.310709743733,170.215453249308,319.57971272722,280.225332924196,290.603704627569,603.405329940519,336.323245905198,566.527628857471,416.874276269239,530.716954456777,407.681623566672
"G267",100.691133419901,97.0760184007371,224.498207100705,90.529266564181,104.414784719584,84.8087812147768,70.5010982081335,27.9585270720692,45.6089243368616,39.9084625759624,47.5045673307781,65.3403915986884,119.254778034824,120.873716021401,133.683365588112,184.458566643908,93.898383889983,122.074249209546,13.1871775117742,14.8858903944777,7.95147165758473,25.7235531496184,7.85290415345462,33.9972255786054,127.84261960009,95.1119738206877,78.5853108210176,115.759785637972,88.3220206877413,98.4595612095203,68.6895333633658,61.3888469269088,75.0130407787048,68.2288891594435,92.4471685350989,161.68765332022,67.205610225329,70.5284342285828,99.0344455268698,81.2133263366202,196.560934964814,62.3477039019149,61.7821156935685,15.8736635235492,21.0195763357012,39.051454451451,34.9813435141002,37.6017031444989
"G268",79.9606059510979,91.1926233461469,126.034081179343,238.491078583058,131.785650616951,193.285129280189,149.938955344059,194.711170680482,221.104133198264,120.723099292286,123.309727964999,205.9212341292,181.914068188715,100.558805765704,182.770226389997,136.635975291784,170.815145161565,117.151900451096,138.972563008697,76.414237358319,85.4783203190358,120.70282631744,149.205178915638,137.988739113163,82.9513180611273,78.0919364001436,99.2139549115347,105.94963431272,112.855915323225,56.1219498894266,65.7030319127846,121.771319314032,79.1233443830174,113.091720387571,87.5297659534447,212.394432172123,60.0777424741577,45.0598329793724,58.801702031579,66.4472670026893,48.384230145185,114.128000362827,83.4058561863175,113.099852605288,215.200424389322,75.1740498190432,95.9488279243891,178.113330684468
"G269",185.587579244523,227.491275444151,226.467489619132,315.392283513921,206.802097891215,212.021953036942,327.681160685691,286.574902488709,225.070126618861,392.100644808831,241.565778554382,331.651987660009,378.987642059824,192.991647429128,313.320388097137,439.187063437877,302.672450198562,305.185623023864,238.383593482072,318.558054441823,369.74343207769,363.097846381151,871.672361033463,579.952671635033,266.42011565515,140.16501405154,211.198022831485,193.259981107462,359.176217463481,267.810006489895,255.843624266449,130.828690172101,202.432452512395,486.014004971379,374.70607672205,587.433249340916,677.147436361269,517.208517676274,273.376334006464,435.598750350963,822.531912468145,691.108446641565,351.128357525114,477.202009676696,422.393391126948,330.961076476047,467.750536131397,363.153290895555
"G270",261.599513296802,224.549577916856,230.406054655987,262.826902928268,246.3377930763,77.9057408833415,209.517348196003,314.533429560779,253.823578918186,158.636138739451,281.9951975593,176.221056129796,219.307515538618,264.09383332407,246.478705303081,386.484615825332,325.647586682281,330.781836567801,206.937247107841,386.040757563456,385.646375392859,295.820861220611,362.215204078094,581.952508433774,177.613410436767,111.130832569435,262.278474865146,328.640069395937,296.369447196643,507.06674022903,141.36106866084,183.160166240941,185.991238095145,176.647397960751,138.670752802648,298.500283052713,280.023375938871,639.653715989786,357.968256227332,277.390971773131,289.297376076419,510.405779400422,353.187761381567,490.09936128958,424.395255539872,290.93333566331,532.715888371869,228.578774378401
"G271",1244.81881610289,403.012561239424,396.810427463089,505.211713406559,294.997110227174,305.706071820707,557.057973165675,300.554166024744,585.975527893157,261.400429872554,260.769752581718,324.721946126815,626.592901538908,334.180273706227,296.609967398623,203.977991685592,266.711367006654,109.276142437577,348.953004926948,410.850574887585,373.719167906482,107.841049742631,193.37776477882,226.981476657159,720.212620342494,443.522151605944,593.319096698683,368.86168982947,536.801614624383,301.286257301132,957.671465153012,542.435876944326,817.950417258205,483.210078019621,567.468257922894,180.82228684924,527.462213586673,448.639206620707,511.677968555494,441.927061494076,533.234536391726,542.10800172343,602.375628012293,293.662775185659,151.140763175756,285.075617495592,290.844884645804,288.93940311036
"G272",180.651739370999,143.162612995026,85.6637895515849,66.1934422189711,96.3048985277715,118.337834253177,157.882741057651,282.580827192699,155.665241758419,96.7780217467088,114.213108688892,91.0805458648383,193.03103902247,93.4485871762095,142.038575937369,191.290365408498,99.891897755301,83.6799288936402,159.260528411427,125.041479313613,174.932376466864,127.62839831926,187.488086663729,148.987841506241,181.517001874937,275.324134744096,178.781582117815,163.829527131706,55.9372797689028,74.8292665192354,196.113595254827,167.058173604375,228.121850039349,107.483866484055,82.6123633717905,142.5530197912,151.721756417788,98.9357202373176,143.393624252447,76.9944522412114,59.4722828867899,52.8370372050126,146.217673808112,167.665570967488,166.154746272686,90.7946315996236,63.9658852829261,82.130035815616
"G273",98.7167974704912,203.957695225791,148.680830141257,84.6886687213306,179.431231993848,161.728373479342,161.854633914447,126.811890648314,185.410192412894,126.709368678681,81.8695734849581,235.621412128603,342.604828422081,205.180593582547,197.391844501197,166.891084106393,209.772985286132,79.7420498868807,117.670199335831,113.132766998031,237.550215770344,113.77725431562,99.1429149373646,54.995511965391,212.745733380303,266.313526697926,291.747966423028,142.247194216152,141.315233100386,332.793316888179,129.415062858515,167.058173604375,86.3163756905644,102.810654897792,123.918545057686,98.5433626744534,112.009350375548,236.074342348451,83.5603134132964,298.485342250176,186.4808870179,182.816148729344,83.4058561863175,184.531338461259,207.192966737626,113.249217909208,111.940299245121,101.920405891668
"G274",210.266778612146,249.063723977649,181.173991695306,293.003325116328,334.532805412259,259.357086738213,330.660080328288,270.59860130467,206.231657871027,324.256258429694,347.693003442291,453.422717457565,118.244144322665,203.149102556977,124.283753945198,148.347630316794,237.742716657616,139.794704739964,116.655801065695,201.455716671932,443.294544910348,214.69273205643,193.37776477882,173.98580149051,414.756590305637,338.398391067289,1067.77791078058,483.640460334917,290.481312484127,592.726558481312,358.380174069734,539.416753324969,300.052163114819,405.634765687651,535.996881400307,189.432871937299,574.302487380084,274.277244222266,248.617722624746,562.164973213228,438.482085690739,380.426667876091,221.38591456862,374.023196773627,555.51737458639,538.910071430024,587.686571036883,463.094659779618
"G275",461.994612161899,632.464968368438,827.09865773944,330.967211094855,486.59317150874,183.423643092424,544.149321381087,606.1009261695,638.524940716063,244.43933327777,493.238911859994,291.061744394157,199.094841295427,273.235542939134,231.857087191882,121.020435258437,105.885411620619,110.260612189267,219.110026349479,221.303570531236,240.532017641938,230.522610917734,199.267442893911,184.984903883588,411.828896727009,323.380710990338,361.492429776681,198.165056770088,327.772832330062,180.180997013422,438.020212751898,226.434271451713,432.6094543539,230.856652361405,222.26659669077,154.990531585063,135.429487272254,201.789686820667,95.9396191041551,82.2680448604724,66.5283164496293,87.709481760321,176.07902972667,114.09195657551,107.09974609143,62.4823271223216,128.931237523398,76.1929247928003
"G276",492.596819377751,202.977129383359,207.759305694074,200.52719260453,249.379000398229,318.526003864801,179.728151770031,296.560090728734,184.418694057745,267.386699258948,152.621056743564,209.881257862453,121.276045459144,147.283099353808,114.884142302284,149.323601568878,115.874601396149,138.810234988274,293.161100069442,234.204675539783,237.550215770344,286.916554361128,449.578762785277,182.985067084847,251.78164776201,147.173264754117,208.251073675697,226.614495613318,126.594896319096,198.888313643231,240.911117013544,300.905987395832,173.660327282207,76.6406700147174,183.910856553867,214.307895525025,235.219635788651,189.055386196062,107.287315987442,176.137993483319,159.264757561234,153.227407894537,142.098866095208,284.733839453663,224.20881424748,139.608949663937,145.922175801675,177.123812180666
"G277",811.452075207438,683.454392174886,736.511661891787,1079.53716795351,470.373399125116,1529.51650772231,513.367151740916,249.629706000618,711.895818997101,403.07547201722,247.63019140512,240.571441795171,700.369162526554,518.030211520292,918.028737124612,983.779022100844,587.36435880117,1045.50687629466,330.693836064491,539.861624973059,265.38036657189,894.388155663654,230.679059507729,471.961484502992,1574.12324744233,1471.73264754117,771.118362431235,1014.36964703104,2771.34873802424,967.857486689585,208.059601057151,293.861365617334,623.738571954436,207.490594430089,162.274285194588,206.654042113417,2912.24310976426,1693.6619830725,1190.47656393758,2683.20392468002,1986.77745033666,2973.66845389811,347.00954981221,378.983716624736,329.306695925986,222.593290373271,201.892325424235,209.777922806152
"G278",517.276018745374,495.185750428002,328.870180577349,917.94729430132,650.81836689294,355.013502759531,476.627142815551,343.49047545685,649.431422622704,456.951896494769,454.830963805323,490.052936990163,406.274752288131,701.880149334356,888.785500902213,718.31484153395,1965.87254782432,546.380712187886,1020.4846597573,906.054528677211,1189.73894676611,595.599192156548,464.302958073004,1086.911300116,587.49051144469,546.643554801005,448.918588065063,781.869060622573,481.8456906409,579.926815524075,166.248580749016,262.663754883987,463.436731386245,378.530138487324,279.308466637958,536.726470489013,285.11471004685,386.926826670697,404.390652568052,398.683602016136,296.353409639258,419.5260754078,382.019415371899,380.96792456518,346.322543435839,481.309176114134,702.625271154641,1246.79331479128
"G279",222.112794308605,370.653888439178,167.389014066315,131.413451464134,304.120732192963,172.576008285883,439.887133890185,388.423822536961,255.806575628485,239.450775455774,386.100951496963,245.521471461738,80.8506969727624,115.794988457477,63.7084789130846,111.260722737596,84.9081130920059,93.5246264105391,62.8926927484615,119.087123155822,78.5207826186492,35.6172274379331,43.1909728440004,69.9942879559522,335.70886368268,296.348886851827,323.182090751435,124.588921830699,267.910129419482,195.934526806945,322.542156662761,298.893238316261,487.070977111042,287.869833713817,212.431791527461,168.384775055377,142.557355023425,173.382400811933,137.203971407018,122.347348766856,74.5923548071602,99.3336299454237,93.7028754685789,64.4867580644184,89.0829663751147,61.5060407610353,82.9557574762947,79.1614803042082
"G280",236.920313929179,417.721048875899,423.395741461856,384.506024654317,279.791073617526,200.188169611624,214.482214266998,287.573421312712,376.769374956683,229.473659811784,163.739146969916,291.061744394157,432.551228804279,786.187026895501,727.947701679016,675.372106442246,501.457326731611,629.076171329837,665.445265209528,459.477816842879,710.662779396635,312.640107510746,542.831999607551,562.95405884573,148.336474650487,236.278166544024,351.669265924054,167.753587661807,291.462668269546,176.242614565041,166.248580749016,182.153791701156,204.487604314551,149.542770760424,181.943895521205,121.504922909277,581.430355131255,661.204070892964,338.367688883472,222.545608532816,194.544925375431,170.135259800141,319.207597750104,393.865276178063,253.235848234877,398.3248354048,142.923774929038,270.13855153811
"G281",247.779161650933,179.443549164999,175.266144140024,239.464511556866,208.829569439168,272.177018782307,233.34870533678,313.534910736776,338.100939105866,367.157855698854,205.179301449957,376.202254659115,213.243713265661,175.723973711785,171.281812159768,420.643609648278,210.771904263685,247.101907674161,291.132303529169,207.410072829723,217.671536626382,165.224360614856,270.925193294184,232.980987053384,129.794415319176,169.199195533644,142.435875863094,176.582723854534,167.811839306709,286.517323119704,288.695140222842,339.148219907677,229.149425940427,369.183715314797,431.747946669238,255.447357612418,231.146568502268,99.9152818238257,169.183844441736,175.083274959467,181.440863044444,139.489778221233,149.306779592791,220.247081389245,308.287119590285,205.996422231404,270.85554549489,502.675399931722
"G282",157.946875952786,221.607880389561,205.790023175646,126.546286595092,341.628955830095,130.171617678495,391.231446394431,397.410491952984,364.871394694893,333.235662509286,316.36020371348,194.041162929438,495.210518958169,149.314590379378,331.075210089308,504.577137327516,250.728663365806,313.061381037384,541.688676252878,483.295241474044,500.942714427838,243.384387492543,769.584607038553,368.969889367805,435.250445356033,274.322956072299,614.930057174463,328.640069395937,238.469455856902,241.225924963325,463.903225323601,457.900415602353,563.111593790825,848.655224065407,571.402179988217,550.120713959327,618.087960708707,588.716513491365,786.085911369529,581.149906642568,758.019605607898,675.257335480061,1204.75125602459,1040.71706476269,425.396187746334,832.772266177193,1322.29478483299,1253.7199443179
"G283",313.919415956162,145.12374467989,308.192714133863,199.553759630722,248.365264624253,142.991549722589,282.004392832534,307.543797792761,272.662047666021,144.668176837864,200.125624074342,147.510884063706,383.030176908462,227.526994863814,214.102265199711,251.800583037716,228.752445859639,138.810234988274,240.412390022345,282.831917495077,328.992139832568,205.788425196947,270.925193294184,244.980007845833,158.095453245913,144.169728738727,99.2139549115347,167.753587661807,180.56946451716,83.6906270280923,73.667035781001,200.268533417293,146.943353854175,113.091720387571,100.315012665746,143.509751467651,314.644447873131,367.335594940535,279.565986851893,170.864400864058,297.361414433949,314.908741741875,328.474915104139,266.87596798967,246.229322789643,306.55391744389,122.934435778124,188.008515722494
"G284",177.690235446884,177.482417480135,124.064798660916,146.01494607126,262.557565459924,123.268577347059,116.17786606129,130.805965944324,162.605730244463,108.750560519498,73.7836896839746,151.470907796959,77.8187958362838,163.535027558367,42.8204530399421,168.843026610562,66.9275714960517,166.375388035591,50.7199135068238,34.7337442537814,67.5875090894702,57.3833108722256,88.3451717263645,61.9949407609863,154.191861807743,69.0813283539732,65.8151978126022,129.493997493325,64.769481837677,109.290112942568,267.789630068774,443.811172045357,342.182775059023,200.013455892067,531.079478818653,486.976423313561,92.6622807652263,160.648100187328,139.267189022161,121.292630243004,88.7044219328391,166.96503756784,81.3464523298652,318.465374441205,312.290848416133,157.18210416709,182.902453230867,396.796920024843
"G285",126.357500762229,181.404680849862,61.0477580712444,65.2200092451627,155.101573418411,71.0027005519062,188.664910697822,86.871137688215,146.741756562077,258.407295179356,128.363405340613,96.0305755314056,150.58442311177,113.763497431907,113.839741008627,146.395687812626,173.811902094224,128.965537471375,89.2670477720099,125.041479313613,153.065829408506,142.468909751732,113.867110225092,64.9946959590985,65.3851565893592,125.147333974589,185.657796814654,44.1456809636334,93.2287996148381,82.7060314159971,103.532050286812,145.924308268882,78.0957684819392,71.9674584284541,103.265454214738,93.7597042921984,228.09176803748,307.582338163542,397.169390915051,184.575741674137,195.552930170123,285.320000907068,126.653337171815,199.412898014586,120.111864775436,125.940940605929,178.904585400684,174.155256669258
"G286",263.573849246211,187.288075904452,191.020404287442,149.908677966493,134.82685793888,114.393239778071,352.505491040668,252.625262472625,208.214654581325,63.8535401215398,176.878708146514,172.261032396542,225.371317811575,143.220117302669,148.304983699312,98.5730964605013,171.814064139118,77.7731103835009,336.78022568531,329.47437406444,222.641206412372,111.798519457957,247.366480833821,205.983190270374,190.300082610822,168.198016861848,256.38457655357,152.057345541404,158.979637237934,56.1219498894266,369.330679388532,239.517140468923,315.465801630991,194.405601988551,104.248934731069,159.774189967318,101.826682159589,184.157578263522,102.129271949584,54.845363240315,54.4322589133331,116.241481851028,467.484675414668,319.457478411427,102.09508505912,91.7709179609099,181.902986273321,233.526366897414
"G287",204.343770763917,172.579588267977,94.5255608845075,138.227482280793,282.832280939455,296.830734251719,98.3043482057073,151.774861248376,139.801268076032,81.8123482807229,72.7729542088516,45.5402729324192,200.105475007587,413.408423703448,292.432362223995,280.103749348157,168.817307206459,274.667060721478,98.3966322032382,302.679771354381,116.290272992177,87.0643337371698,93.2532368222736,163.986617496802,241.046771307041,281.331206774876,207.268757290434,275.665252239577,284.593177771611,353.469824742178,201.091097672462,134.854188331242,89.3991033937988,100.006727946034,147.522077449626,212.394432172123,193.47069610322,148.89336114923,118.635012870729,152.934185958571,121.968580157654,195.497037658547,327.445213175913,166.673466997266,132.123051252979,178.660404115388,283.848615942984,162.281034623627
"G288",207.305274688032,125.512427831256,97.4794846621483,78.8480708784803,180.444967767825,83.8226325960004,141.002196416267,49.9259412001236,81.3028651222316,62.8558285571408,50.536773756147,105.93063486454,120.265411746984,163.535027558367,133.683365588112,41.9667638396194,105.885411620619,76.788640631811,82.1662598810546,91.3001277527968,83.4904524046396,21.7660834342925,55.9519420933642,40.9966543742006,59.5297694321031,124.146155302792,115.913333461001,53.9558322888852,128.557607889935,95.5057743732347,75.658036748055,123.784068393603,112.005773217518,76.6406700147174,79.661921822798,97.5866309980024,68.2238770469249,30.3664091817509,80.4654869905817,55.9000817641672,59.4722828867899,156.397630126837,88.5543658274482,152.784011414161,132.123051252979,59.5534680384628,48.9738809197403,56.4025547167483
"G289",322.803927728506,215.724485334971,321.977691762854,552.90992912317,382.178386789156,306.692220439484,285.97628568933,427.366056673058,461.046735144362,260.402718308155,384.079480546717,360.362159726099,123.297312883463,130.015425636465,161.882200516854,88.8133839396596,159.827036408482,151.608341760242,114.627004525422,113.132766998031,340.919347318945,247.341857207869,283.686162543548,242.980171047091,289.841664284174,310.365388256981,268.172373176722,226.614495613318,289.499956698708,227.441586393992,254.848123782922,199.262158877507,387.396114706462,193.470959671299,356.019946911764,281.279112876595,80.4430789060756,65.6306262960423,73.2442253375808,131.839815481526,129.024613720493,73.9718520870177,94.732577396805,97.2261890817386,145.135169936985,156.205817805804,157.915779292224,67.2872582585769
"G290",442.251252667801,395.16803449997,714.849554189088,339.728107859131,418.672874652312,810.614164634262,391.231446394431,682.98687561769,466.995725275257,530.7825522603,501.324795660978,611.823666787718,321.38152046673,422.550133318512,567.109902455819,501.649223571264,588.363277778723,378.036384648916,574.149420897246,1013.23293951745,851.801401318764,572.843741293424,638.048462468188,844.93104746828,1590.71351105456,1488.75268496171,849.703673252253,916.268133778524,2958.78769303933,965.888295465394,1359.85366049794,1990.6088396955,1287.55260405092,1213.16572779394,1018.88581491875,1389.17439420686,827.850925957461,1283.2256783256,1689.77522680222,1033.62415337517,1663.20791124073,1468.86963429935,1682.53295072152,816.50156749256,1176.09534259281,1128.58703364693,1362.27346313482,1735.61545566976
"G291",399.803029755489,564.805925240652,184.127915472947,493.530517720858,492.6755861526,1074.90199446636,462.725517816764,479.289035521186,707.929825576505,689.41869099975,615.53790434987,653.403915986883,511.380658352722,379.888821781547,498.179417074448,511.408936092106,580.371925958299,299.278804513725,568.063031276427,480.318063395148,1037.66705131481,1766.02086046418,1225.05304793892,906.925988229267,202.986754784876,252.297025292772,513.751469492402,225.633480480793,283.611821986192,246.148903023801,187.154090903084,491.110775415271,277.4454932911,616.86392938675,236.035323919401,597.957297781877,126.265085877891,134.199937351609,229.017155280886,194.068208388807,130.032618515185,147.943704174035,185.346347080705,225.207601240354,178.165932750229,205.996422231404,291.84435160335,621.417620388034
"G292",149.062364180442,170.618456583114,228.43677213756,200.52719260453,345.683898926001,398.404041985696,429.957401748195,355.47270134488,400.565335480263,651.505651552586,552.872304892248,697.954182985989,233.456387508851,307.77089037382,174.41501604074,310.358858162766,636.311388701268,218.552284875155,559.947845115335,892.161030975699,388.628177264453,877.568909373519,709.706212868461,675.944837974624,268.371911374235,380.447895282751,216.109604757798,189.335920577361,260.059283136127,221.534012721421,754.589366513496,586.716356694883,1303.99381846817,799.119181251017,456.334959577509,758.688219425646,362.502988488138,426.109290131021,777.833040908957,372.31563891983,660.243140522837,839.0521508156,1156.35526539796,1063.53545607779,678.632035981211,666.803584758526,701.625804197095,571.941695197904
"G293",126.357500762229,131.395822885846,100.433408439789,116.811956857008,152.060366096481,175.534454142213,29.7891964259719,50.924460024126,60.4813996640991,87.7986176671173,88.9447218108186,75.2404509318229,131.382382580739,153.377572430518,86.6853073735413,118.092521502185,162.823793341141,129.950007223065,147.087749169789,136.950191629195,184.871716038845,399.704441247916,264.053902159912,406.966788543894,77.0959309038713,62.0730776513962,59.9212995010259,58.8609079515112,96.1728669710961,91.5673919248539,48.779523692825,33.2103598129179,55.48909865822,65.4249622076856,42.2896622022261,100.456826027355,133.392953629062,133.220375765101,111.413751217729,119.1831931953,60.4802876814812,197.610519146747,60.7524137653424,53.5736143919784,121.112796981898,42.9565998965961,50.9728148348317,72.2348507775899
"G294",427.443733047227,560.883661870925,293.423095245659,368.931097073383,293.983374453197,404.320933698355,1053.54458026521,1076.40329227466,1433.70662154569,869.006772591581,431.584047877495,628.653767654047,931.804282611086,363.636893576989,557.710290812905,282.055691852325,255.723258253571,383.943203159055,1162.5004175764,1565.00327680609,762.347345170936,940.888424818733,508.475543936187,997.918562572005,390.35914381707,331.390140364712,382.121073867198,456.172036624212,362.120284819739,189.042357522279,1273.24511843108,1071.78888487144,1247.47714390887,648.64176817334,841.859321979198,662.058320104095,819.704791384694,448.639206620707,1733.10279672022,511.538484068322,401.185908287159,427.980001360602,2313.74023272414,1088.33805533334,1290.20161412947,1346.29889221377,902.518662663785,1294.2902029738
