"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9","Sample10","Sample11","Sample12","Sample13","Sample14","Sample15","Sample16","Sample17","Sample18","Sample19","Sample20","Sample21","Sample22","Sample23","Sample24","Sample25","Sample26","Sample27","Sample28","Sample29","Sample30","Sample31","Sample32","Sample33","Sample34","Sample35","Sample36","Sample37","Sample38","Sample39","Sample40","Sample41","Sample42","Sample43","Sample44","Sample45","Sample46","Sample47","Sample48"
"G316",657.629575996432,812.027959554114,309.249100258852,520.694502090683,560.908167672193,584.359287656237,1856.57693134647,2159.7277989365,1153.16322719095,991.472047021406,1585.98290900035,1449.00101792745,975.795841408077,619.34373758965,539.436024940729,233.486667290535,300.252614517198,300.740677209065,499.049152073707,332.381355332699,602.386078739153,344.719934280129,179.439077436152,414.640490517037,1142.26890857457,965.396865456496,1297.10744874214,702.068961081373,991.876778500389,1193.37906534277,714.869773270571,739.904603019689,747.116478644604,964.469940601222,1059.75815261926,669.09377848336,1065.70294899361,825.585078959039,1157.02575361933,1060.86783924335,394.37864070188,497.858402821744,534.638843738703,710.813411184787,580.074554011653,381.968905433391,402.44352130129,253.257968248585
"G317",87.6613848712137,164.376482626031,112.419013258353,99.6725778737509,118.496542026662,200.161977526229,54.8856184700475,59.7160930441618,47.6166745170239,24.4095607417543,83.3431853873952,39.4713215928132,222.531373579229,162.910611081807,161.828387011919,177.756003223497,204.564324937933,222.122686662869,61.5849363019073,110.6062996675,51.3361834084907,65.4442752890115,105.846978489281,44.3968169010187,176.626970327909,229.817835630337,165.863805392652,86.6112885160057,131.045062866813,82.5810298060336,30.7615569406413,34.4294544325823,65.7734632932531,56.7305424162476,41.2437516656926,46.4570507454989,110.127676139426,135.129622965562,128.647778420624,171.105005411557,133.491203964107,139.945360330416,200.001383500924,142.334226634262,142.496166172074,255.349125197316,108.094431713041,109.202536463643
"G318",79.1554653804354,107.391715484086,223.378829727018,133.263153327389,127.876422983223,175.505105703878,345.671463121531,212.857396875327,295.711241031783,233.173345335145,161.102065984698,331.085300934968,93.8843887097462,79.4604272589617,97.0212806508769,107.842877016025,86.9353220139809,89.5285028097795,705.267866892217,770.513153158494,544.278966911014,400.528981611499,856.211705115232,513.333798611064,102.793485828351,80.8840118260917,143.651918086559,99.3195869368451,76.2718153024584,141.971448102491,317.628945534435,444.597883958503,221.727913052057,482.681687115237,272.558076044761,304.280797467705,84.3471893954163,74.1288852358715,54.8583054746603,63.637423601954,97.9287490161359,63.7594361423909,350.654779670662,506.269467884605,487.231793551829,363.414799598154,586.684124889777,503.938183404108
"G319",85.2761169143504,73.8460770966416,191.925399693032,245.081725431937,262.713497389513,318.909148642143,238.271111785908,196.842111412696,101.023307069867,309.388946317191,226.115656468355,280.685203205381,30.5934274504954,77.2454013513993,76.3401646980863,98.7206689232942,157.094277168128,122.113071562897,152.787971233899,125.293968519103,92.4652546986204,421.486742482337,365.276172231793,321.885598255899,76.6623030799732,109.836354780115,85.149257513316,86.3651569012102,101.015863946142,156.024665743056,214.381893645269,243.984465204918,519.125360225852,478.505290011349,331.676430405723,491.11010065791,110.331896512835,19.9008904085376,29.3416031716877,69.9974399542828,95.56748147138,141.694551303694,184.092018799154,142.433634370248,233.175337246366,368.918920062762,269.383518092363,446.290514565184
"G320",183.10796755319,203.755398653427,93.6315356467049,113.135876382895,90.4476864168771,90.3017300627389,213.327930648273,128.946048878226,232.798989668009,293.993565316852,239.688929558319,134.820174243758,115.08656101975,155.019867799341,148.35830704987,228.007534908169,277.931459108647,297.02608948874,185.777107064501,329.707700807687,154.024765737948,357.739934146374,306.535687970184,164.343182558542,169.580314139376,115.129405021205,132.205455783856,152.921200538024,144.615050246851,146.769848934947,325.621897119009,158.588712023686,172.433260110865,202.218115867866,179.275291142742,83.1249175583208,171.738508204617,84.2740804164913,168.716350501404,256.048559029663,168.290488785599,221.43408004289,616.606010205655,545.922015027205,514.118081488326,420.793130856513,433.338350424524,711.389202282078
"G321",257.872433902032,237.72620735483,192.90929548465,268.217913643258,136.033866402799,119.098735206264,103.933225444928,125.952380299133,126.840821373039,112.4621964826,124.780753990689,123.107243705436,132.001129400459,158.112123298509,85.0236614750273,59.3713533003274,173.365630770405,152.36299116078,104.36078818338,100.321267718743,106.701318128539,126.568215328846,73.7650440416264,188.746116775888,182.175439712615,276.42513624454,138.353746258594,153.522746798042,175.515493543242,193.704430239752,123.518908118065,155.24145956832,122.904186928349,106.565003129495,151.709870208723,117.639136567004,317.566575926211,117.161389450359,170.665503599771,300.639294627254,164.507023107555,214.985332235501,159.990912763329,60.9942459909599,158.877353796887,94.9435496695921,67.0330038326156,141.580316656202
"G322",279.0144166866,286.265104670646,248.090036720565,209.969416221969,308.201343747108,183.372568832616,192.027253729157,291.506274540244,239.677545544172,302.401964902728,547.85807384678,352.53202360707,223.631378413515,196.431100576187,268.973300861553,463.681670141215,410.501299109413,243.470314052713,132.03787862275,322.933875671466,228.252994625981,387.259167174267,276.53171105448,213.822990093086,161.645300806734,228.289242794333,291.607351027374,446.327936935366,384.207526444027,450.074930910881,179.882433622403,180.764901831028,209.993334093091,343.802906550463,374.461368423233,301.505869490208,547.607761649077,405.630378634155,462.688913826521,605.78125137269,482.459215506742,280.739423200403,335.576972764308,345.732490994799,208.854766358994,390.623313461973,580.497292069793,302.259707223841
"G323",197.207764824852,209.880909333471,259.388571101917,116.464647444299,132.413815267368,230.559774809791,342.238407642211,292.636896956088,341.730082336437,270.49766744997,185.274455330611,217.334843207843,291.750154474798,356.776676715574,131.833810954972,96.4142217327115,129.381992889632,123.188110291279,199.307249589937,517.41466367811,332.750665479353,180.271578645298,200.407891635144,259.022880022784,140.475273826508,112.190255113252,187.040695737921,123.336956633242,163.612323337347,170.431525718799,282.059219135633,698.63935678514,237.785879973421,248.637555190867,269.693631412715,302.453115880052,288.509698713028,143.679913177666,137.216498276004,264.245562123189,182.748621299626,203.137144271459,426.836310796748,417.577988645289,378.434912299915,206.349605094852,297.751959648867,272.250883456602
"G324",253.666131696937,390.352942426183,708.447202558441,204.873899596894,499.485155797678,207.550102109644,226.806992283913,191.418978138163,313.822876118856,321.486674570959,278.685956199452,389.265316907435,1086.60091397474,865.060109259012,575.085011343702,753.959259202816,426.994642135141,671.381745508233,671.104620306307,912.364436941038,1238.10489312654,589.170974961766,455.63119527747,430.684613946566,350.518634505334,229.505089621311,467.220875834811,241.719055923921,222.554992388356,295.708021614067,505.220473783551,231.929833209655,686.514221316423,370.072733607423,312.251583889737,187.650299230051,1622.72180129764,650.833887821141,886.486619250075,427.960506316222,350.929650035426,374.37377674072,704.344050137165,1042.26255400785,788.959594222189,1442.1266234329,579.52037142364,860.021444380478
"G325",140.897666950695,88.3928526837539,250.254537555584,207.18717439797,87.5753247169484,112.354806458458,144.212669305674,340.042384911406,243.307761037901,182.375188916132,239.170276724841,203.277606444654,149.308207376537,115.726867458972,190.909767944502,152.740754396827,220.115600889677,268.699441191642,127.003705659247,221.162480922439,456.700498238018,205.623898892692,274.064677576963,150.228973154533,184.733142716188,134.342361476302,188.301915147717,216.260347141696,95.6265361911743,170.651353415587,294.990134606972,139.862406480614,259.354089473451,135.865419966358,226.230083318055,156.652064024819,149.648208962462,71.9799731663746,131.833909497515,160.059804317803,99.8335214117169,255.742666012638,173.534603740869,183.046434840484,135.108749779822,125.543781369105,479.772134258347,132.777751134845
"G326",288.957287517244,131.033040315727,408.159204744702,411.477155253874,325.301600874469,343.342738854939,342.108185748143,474.727803501006,616.502471874733,740.992453673031,868.272487435099,293.387846893392,434.55189115056,526.315900387399,345.585496055753,490.62410197534,629.289116956237,767.849997296684,455.535441264133,481.738701148308,262.024709786338,589.095399579335,422.073584852017,1060.77222159166,295.223100394809,226.877844349786,318.776781689114,321.592008595956,255.851584357565,281.607697373585,821.326841787732,409.613859367083,430.677480539306,997.31063958665,401.377429862092,578.850110195241,317.001492059528,232.754868931703,362.0086950718,471.059627852931,667.532425822899,606.80930687868,990.002374356262,831.620978810172,636.422872599997,596.051085084878,1136.84762067974,1330.17384246282
"G327",553.317322364163,279.897425365312,356.43611001644,439.526190935796,507.705115720718,307.081090765747,534.669107945634,406.804142520487,259.862031696183,547.576542953029,426.206758362311,666.660336757246,567.781371506499,905.401295522869,841.50841523537,783.839484534531,750.426720818142,766.395752675434,400.111971315016,437.7860684453,421.701108897727,358.146964094617,220.336210088098,424.240156771146,273.03072883536,330.25993884609,460.315400876455,302.437915309302,496.170414144536,735.329875155274,220.203344044549,253.634269063767,677.935245345883,567.638960192599,314.567894282693,685.024974459409,490.503542806245,647.013147531542,578.029482337284,1316.08506328045,840.601956656057,1691.63042275895,215.070752576593,243.155918831284,323.235628324876,372.46284746568,234.176096483611,296.670292007642
"G328",157.489231336048,132.970558246023,133.523208992285,270.800885144527,514.496444648857,300.887135799983,161.385666728752,242.932660192345,379.632203210584,1307.19444700452,406.146184890888,561.681198574588,179.371568727592,181.291635271049,274.923048470493,501.168858866969,269.922680325605,313.135915773547,105.191745631849,51.454898336555,97.123299270206,166.718631338086,384.656152384424,259.225505937283,159.533593170472,124.506908982146,158.612511295232,304.99841151286,528.519420186089,728.743064968449,203.672230602253,175.618015945187,391.613526595166,458.368196248632,538.540761760109,490.310541417981,215.478639907827,139.501946471682,265.893880194911,478.11810043335,321.476991152821,473.735742562168,181.75416463032,292.526149806799,243.933312973427,368.150372499211,350.829950582069,921.933955984533
"G329",417.032533603418,701.027359887989,690.366342855672,148.579652452702,174.696582030739,225.295201707368,1135.24955356078,1131.75694142319,1571.95265201969,383.169736023852,540.454236098387,498.17311272328,406.046275119893,362.088781680322,326.023007924629,166.26648485045,69.8409598379031,88.2196551378322,886.040771157512,908.841381284811,1428.99915080455,376.068103592737,405.986120794212,597.688414428655,433.076098636851,421.92775934128,351.133661408566,290.8954788356,176.391708539224,229.966272247393,1478.98651689371,1690.33801867849,1654.99050653978,334.092339176993,751.038178311523,189.453737775468,165.447416258313,117.379476047837,124.663815844272,59.9795238660281,92.1262769667961,90.1417846291377,570.92962940034,520.866161511489,421.823891201281,299.407433532915,267.948161248004,571.761093378944
"G330",232.436030756335,306.072805939223,234.505937022933,245.009058848258,320.084543062661,195.720779629207,171.097154191173,269.339053959101,159.214965043743,479.737978293821,474.14670632509,263.470319961816,306.340871787245,149.363472663189,161.114785313467,249.16976717115,161.307730285035,199.828201818399,72.2948692608403,159.358577953815,233.132468241908,222.243384032778,278.947676995761,267.010387081966,280.176847312244,355.131897702801,395.262968379307,371.903210254907,234.967801197969,206.275578944368,177.662375982221,264.384567763251,175.413391703266,267.29649312536,282.353801439548,276.795340566617,189.626482691545,456.046525060491,181.819425101694,385.814573128011,779.912956192517,543.518771210069,143.816986910319,137.466006157784,147.565359109632,167.740153064495,119.652096045977,368.545668885111
"G331",321.516292972289,384.62108097767,219.705782556915,156.235064816086,261.119477572177,166.768767624909,327.294137867287,297.069763662597,232.103550494167,319.482380432326,144.812881827306,208.501255746375,414.613716524211,314.91887831542,288.642783533615,205.545466733563,424.667172999394,326.803599179156,138.984108648421,109.552241543047,120.616806015245,55.7710348091891,161.390587336452,120.560177361424,199.437008194348,195.65205892102,199.494035228452,291.953059039925,169.216090899651,342.064655746115,208.529127360001,169.673873586781,380.62149515643,309.190831335834,242.440109806098,312.832251990909,416.19127751304,316.543696478959,283.292386995208,307.151629014246,287.110359788583,682.9680256243,192.019698858822,533.483124292846,544.622607495033,361.623481188815,262.976574326513,322.289014710348
"G332",300.814301183676,326.254286488664,180.238654865966,477.960362904961,445.354579035939,362.091004743255,243.777358371521,456.947360301267,182.561457644352,1851.02067561,515.865918969615,942.347426041956,225.260535791918,238.4308199263,345.244495316632,604.262796580203,1029.35028229575,521.541012455068,1015.80988499552,366.520832333371,395.986370873817,1089.81863243995,614.097640073789,1745.29386033904,382.468638807897,289.168506556931,469.826632065048,643.219824811648,430.177310056595,332.842130641797,234.830339359049,719.663339883836,303.472990485225,664.027230568432,504.177954643905,318.091594921819,104.023938369459,98.2504425419401,99.6385490022335,339.895223934442,280.842523291653,288.532538564466,302.188283937528,619.1636823396,602.363548717347,813.296080080675,1144.48612322498,754.477149002414
"G333",317.457660873748,495.525673025146,337.295876976093,344.150335966865,288.541652831076,340.766859682324,598.981424761255,463.711740743046,399.057912784115,435.436996391792,285.668810877963,198.734257856125,284.63072034853,225.204347089712,414.091952395423,347.97185955377,534.729244158421,400.161837381455,280.625512503579,148.66669933881,170.735903732985,390.295538533891,202.931533758222,241.667811014203,517.894564022895,290.717184923173,178.029134546237,141.448815883987,437.267918941874,309.562725407325,655.88618954894,244.865179780311,686.279240504112,246.128727525689,294.440852434238,566.159438201392,262.032906499441,244.226176580677,222.082643737558,367.516578742579,269.485235878916,431.707638664382,378.389178655142,297.022598663498,269.598865952208,232.656556989763,336.255065734059,262.56141926553
"G334",408.176907664131,563.604893616931,403.094480189665,451.728848346975,277.132055403027,494.024337236462,685.426523419898,259.323486553589,439.10562724016,378.442574287514,377.856444853408,449.270471751865,529.774614134853,606.039812182743,361.176858928822,853.118910309048,554.35541229763,334.395761665694,594.143459489237,646.365930942122,658.917832775819,239.366224398321,474.98026592467,831.681683388554,701.106282531871,625.51462093674,573.485293287674,523.921923965817,521.232051455176,229.061985854103,196.64062459867,250.326348076503,651.028210792655,388.384403708388,266.216819239138,375.165547021253,654.069826485773,447.182027994637,839.243206007083,837.981448763894,271.380364914872,660.228593152146,586.083005643988,634.361220169081,314.877134600874,264.269444541546,484.054693920814,959.92090430768
"G335",197.624568018445,171.84991238505,318.527507836852,246.796599745027,221.201139381738,166.680283426953,93.5467006930844,260.765204250373,317.311642254567,253.643129833532,201.642479865176,306.547200052641,537.659141541878,224.454144336156,290.110740026559,229.186354559331,350.132813818075,210.041507405672,320.424249479593,418.65172371761,207.241180289006,184.357971929172,243.430712163342,160.695819187587,204.277406078573,203.788028906651,367.281555575427,104.798578811833,205.419872915398,135.029751407723,168.14164961018,347.220620487989,145.374405957264,195.641691712604,322.284622894498,392.244136447649,361.613526438769,222.013490665195,300.825313280019,336.49360430157,165.888169932415,355.444943525033,425.133693614516,836.407660066264,192.178266382588,232.546139037752,196.225442038561,467.110510329746
"G336",294.045160767352,161.493194607895,151.30170435008,309.130800381553,96.6587827997958,229.242726772485,147.887176189097,145.565737095136,89.0692977607328,183.185926772204,112.302080100494,138.863778599664,150.517419519047,268.139563671206,167.068517116769,76.9074132487497,95.2460147550488,52.7524298143499,173.460028194601,124.340285741086,234.9686717461,105.250109448444,90.5018278025764,122.131428519416,230.348893703466,141.027364237493,373.974046962205,123.247955104964,139.480447134854,72.4694075134922,130.121038621111,224.771441084669,211.250500335995,80.6534917739715,192.20084935657,191.829794413174,117.590383500362,90.7451509049662,108.658062019857,96.3691195273356,116.405315251448,128.738518412991,196.00701110189,98.202063003859,170.207339381894,96.636378483,86.2474323607793,95.4347045316349
"G337",376.569330460356,191.701062040051,144.608109310953,188.449933434179,221.38803836443,204.077911796928,124.998661267115,201.876615287391,69.970924952863,98.9537466881056,126.270733063916,140.675336596311,481.900839168659,188.891937356105,196.212885432151,213.140708403165,270.546862076177,320.147896660734,74.4891677857837,149.532137691021,129.858981574848,31.1361883525162,38.3811571128854,70.5651349979612,153.497648735101,191.068493803856,162.747594456571,156.359904820257,124.513935575942,148.671078162875,269.319180395769,147.73853208152,248.904067246184,147.008620526988,180.472033608479,112.360659286874,202.871619952142,198.241765966514,209.856716845806,268.750295214864,214.567894036109,125.214031564274,65.8639031632653,150.845129674876,80.8167704739809,84.9691781244732,80.6984640746195,94.4216129641035
"G338",93.0446676938024,105.947617116566,119.969396534388,186.856884515272,78.0703550472356,77.0793178551235,67.3404670385674,144.615012928705,62.68177217832,71.1022386487069,40.6623179945298,157.037532578694,311.325829694261,486.863869516849,402.159921257206,182.856839382319,132.042787322778,101.843065982385,123.595012066621,74.1452772687371,142.808520654704,104.624167464949,110.573985780328,103.441223409162,146.031394790418,289.176564494935,107.680076222977,141.676303007971,78.5466623393182,60.8176542988346,48.5001322970036,131.330113939444,39.3350773013204,66.6764875800253,99.2515209573398,71.5817028319884,425.222514804754,170.441427362612,629.138815389128,134.886140762533,208.714670165372,199.499406197957,317.123341518559,277.061155382899,233.374219506489,203.845854991671,218.25066884632,269.452165563156
"G339",1426.021641814,1786.18692571432,1914.51224642684,1241.65749890166,1111.47988495235,1410.3036315701,1249.36906177159,1272.21320944172,1227.46149921842,1366.30734278231,2216.38059629707,1404.3790560446,1715.40513806945,3248.61008229798,2403.35671825913,2323.4283895916,3020.1919882864,4144.0690489646,3002.51729154569,3730.14667247095,5422.99959459624,2965.58767894157,2329.76937493162,5273.65180165393,741.774068241581,1093.66302417821,1536.82624496224,1197.95148031933,1118.88390709872,1117.12505081033,993.737495479306,1277.6853451231,3321.97019998787,1602.64151350761,3169.88621581723,1047.75941872778,5738.57800173085,3445.4494456572,6669.30160492927,6018.47990084301,5047.14758365188,9540.64177495938,3091.47607116986,1988.24865259554,2929.57474678546,2291.08847994349,2348.94669100414,2144.04155546993
"G340",111.491876270965,127.949520847342,221.333337469758,96.0646278181362,62.2483352718539,101.644800104349,258.048192357645,198.175413565998,220.700327553143,180.511091417275,77.5801278076247,106.384612213589,103.060363852145,119.174580500046,87.0354011047958,77.0520971574324,83.2451227421224,101.471755082363,104.556562196627,143.639019142429,101.357389963722,119.334285087122,99.0245959237503,59.2070279938745,226.949695376926,94.9576562449513,129.898593510207,97.5185562057499,83.2327979187582,112.241372137189,366.781902337355,244.132914556414,174.305829937255,109.956323157086,121.98030844199,30.5381874015963,52.9323904324598,52.7070628997541,44.217884154405,37.513383666351,16.5470340754637,25.0568722509404,75.1253608830335,127.573760816357,118.667850034133,37.3948306624627,60.1585603560555,105.583204728
"G341",381.793058792704,376.556345672454,280.222974114327,676.60022641146,400.390517202492,779.888618421906,197.453638582841,344.285847432913,388.894291035686,297.593795829138,209.283254500946,200.475768045463,1626.16075577678,1651.98983129106,1772.90264660125,1544.57008289922,1860.61756188506,2175.83974239758,850.344927572732,926.946413918334,1022.67524158146,1155.15082474906,1641.24678699676,1218.54657152127,250.350872186113,193.175988355286,445.841627347461,275.324308917831,295.861235731579,350.80852842383,757.407901773083,422.558946306964,482.154878601818,353.503258525237,350.411223073955,288.437506828763,828.312822605421,1356.3256732323,791.665952141714,778.180822136282,918.316753567225,719.430654067759,1544.28164405676,1577.08127655244,3121.8772302167,804.866679951984,1369.64286609598,926.425875123092
"G342",484.998890863266,473.912714255732,266.629137681427,514.95381089985,392.650091526083,663.64969278465,433.393235475713,351.389034894333,254.891731969636,530.077281344833,226.34703633901,278.262150165519,315.237344377771,357.451283697429,417.654031195107,182.878270366007,296.745979839573,278.95573198389,205.145974039775,249.452276021789,129.462387465357,172.95386502871,178.327641702301,118.817150078678,995.059519127244,438.127346640262,242.448367637042,356.321945704628,225.892079530453,255.075281679668,392.078255302491,281.856715817544,613.362263705395,396.739961556826,380.458067643541,346.66441381645,255.77745270218,168.894979445523,101.1234392917,146.775127298844,269.079867469409,215.497949172535,268.563233982343,328.222051253933,125.273574301311,165.766863449418,183.69887790246,130.773466193427
"G343",117.960576712395,220.368722126036,143.565141204999,128.057975267374,71.1252945890542,94.0547979702142,100.148556113881,52.5432371035683,70.6520367584406,125.783066405878,86.427398981255,72.716326608808,59.8283288929433,51.2226538591034,61.8273300616659,72.7554061760623,38.328130790039,20.5057335190986,93.4129564731394,57.660547127052,103.514327519468,129.069581434389,79.6326853388239,128.253655745983,145.101746015584,124.202736938309,179.209922655204,139.598571250133,119.058058617448,129.330529775284,88.0833610803172,29.3758395796477,76.8614249055607,83.5511024248694,107.653381278423,83.7803277123409,46.4421445774204,95.6084312055312,63.0478835793527,66.3844456142761,59.7663347582559,78.0789815709883,48.8422360430767,109.502296260387,63.9121418496058,58.7762435338538,82.0524624045985,92.0671628492836
"G344",95.9163972110317,127.033217235884,136.819664831933,123.058119707746,87.9066472304659,175.150000709482,68.4699987928094,75.1117022142908,22.789433527971,112.576466441324,151.005372054169,195.487257023157,273.471703817886,125.223480636797,357.898679535582,490.457017732743,537.472618774971,253.020864426613,912.495019372369,785.907828376916,638.633204833208,1123.58518480087,555.851072075316,589.199697357796,71.924398627736,91.9949464617359,61.114729464906,133.335317593133,192.557969150565,144.188450754655,70.5105892057582,69.3542829936625,37.3747809434609,174.446074265793,129.905038423607,269.227012732834,119.880308935736,150.951964976145,160.947336690426,306.89605503303,258.570241261401,278.152069259052,152.765178873393,191.818153396832,194.483091840699,450.407288062168,384.570212919264,290.765880858106
"G345",87.1232093764521,189.723477316212,148.733055683855,149.518212515657,123.018457834462,124.691861192922,61.5134183454732,148.287237113461,179.217770256556,54.1869177593177,126.942980991724,143.662485554862,105.489287926487,194.806220174556,60.2678615650669,65.4294975007969,106.809597214408,69.3409739490534,111.908048002962,110.322557666417,85.1899513626266,41.9794825766866,35.8193939622989,72.1261837231883,106.949275223999,115.6187305521,57.8777879533785,130.630527879679,72.8546990189578,54.5313545583852,255.734017127864,298.848247641711,127.14337671835,254.41806902274,62.5820884647791,104.848840869706,121.191873382364,99.2706187780502,58.3507994397507,57.1722043026666,173.422716778559,75.9606757090732,331.256725736593,95.8653300376214,258.30886440715,255.399903295153,195.509137901259,202.8914284989
"G346",216.733228521643,256.651972627188,141.575714921761,140.802250810159,73.3159254633854,238.584899543749,133.369460389803,135.833723491769,132.317704665545,244.818441208299,143.587196284912,246.337144273393,150.533842152712,111.06645124302,227.500410450413,228.559981229665,118.687125749033,150.027165944507,104.8054840785,92.2787229431789,94.98931795179,97.9602108849778,261.996968312498,139.467763510463,154.151945988578,55.8159812816935,163.152286065825,162.936161849571,90.0449406476508,264.165205273824,169.966976054492,381.05088870731,157.540993339592,218.196226492005,150.780586923391,162.236566590425,140.738945403977,459.641093078393,220.464466675822,297.679265106254,148.686677364103,147.283954537435,430.546203969155,208.565033824403,153.456162125015,226.784284373102,306.463040125106,359.727794568223
"G347",1228.89126259735,393.48938219923,637.353479104127,947.695183734975,905.572352610254,944.589549563952,430.51902466586,408.533359008303,671.200304588174,1076.64649605928,676.287403737811,661.553532268553,553.671093882105,950.786616752223,772.612408676889,595.131073654283,466.210952035108,518.725670788915,371.668894512206,282.227665564392,323.418445728787,274.462588122843,113.034929196263,182.309488061911,1551.60939629142,914.684848206568,745.437011681712,635.368571761755,537.719712999679,702.020598223505,1016.76538779041,644.871261791152,789.205835222184,533.55151525413,810.580637342126,477.068766763408,639.65194707018,1124.00281225228,520.318529586914,583.962929660682,733.732738943246,287.090203412789,297.449772577031,541.334510701181,355.686950321497,202.561717902902,206.225573683647,288.110582748733
"G348",324.342817395862,240.340052100098,178.413150696931,167.599734325672,198.928528550836,229.103983461011,120.197434906368,94.5929112699003,67.0913139959886,223.538874719541,330.56628426891,394.498591730013,378.403299028484,633.862114411814,411.462706336604,170.238114479557,612.096171210432,185.783820021016,83.8944005591782,94.7586945556808,47.0792860191222,69.9225490968512,129.89270703589,67.6610696872577,244.022810377347,183.763344073783,296.582454625457,290.970378803279,206.22997251197,192.50563229508,129.758483365995,72.2805769831165,273.34561794206,272.243653961043,256.383482139472,134.885177674781,488.919101531105,562.838377675182,701.139042652008,1202.2245860675,302.997640681279,930.453452758029,279.389385993993,420.93601033952,280.902321646256,279.179735839241,214.024024729726,377.723518404469
"G349",227.029325921726,712.822014640139,265.491029189613,449.027701047472,601.606842807689,375.38465213134,429.167612121747,329.94224029615,256.856004770613,348.137323943996,766.815803975709,420.034036130861,643.846698413409,918.295947677772,793.737500908772,921.036605085839,698.437565191763,709.153960545367,864.788425386153,527.292099941823,361.269980622718,1217.44385916059,3238.37057371365,955.530404891222,149.146848552076,371.921622402013,234.110174324075,247.902279231661,438.063274426601,257.746241532607,722.301353710694,462.936652193204,335.858236807937,732.594311604152,407.760042051286,1313.78751057375,288.13203185746,310.530394635082,352.005889281944,424.528207683613,221.166294721301,307.813404543958,523.527073295592,904.487524041788,2093.91064853293,664.780203375598,585.285477028456,1274.96104069271
"G350",147.916449090417,188.333944753645,144.184715178338,186.963958948406,134.636284483099,258.586491842756,398.341507118085,176.140309305694,232.302120755975,301.031169846548,541.770028197182,298.031933801944,101.184467348829,43.5841113931881,42.6797026926847,86.4138016474044,52.3870234409638,54.3112914219641,104.324949032114,64.8869745334526,60.2490590890652,126.009111486707,103.627433427168,65.3790381322131,226.390770952126,188.156326248862,165.861845980039,207.412757179623,190.194381927686,125.769233644337,209.013712272812,395.99682245876,221.783131523535,395.21661505695,311.901007581117,317.465004694769,20.9308514277428,33.0793409184384,48.4688020296856,9.29148414006893,11.8399495235698,29.4794461265527,104.317671080555,198.104053526508,229.259070826887,147.642609663504,306.69874086153,351.590030405327
"G351",88.6723074102684,123.834222949482,152.371188991915,238.941020180586,329.975302988338,249.078527181915,94.4924020884412,100.348359792246,137.560002374134,107.365797580539,62.0243437546941,210.43175469985,114.149254706797,94.8527201059602,60.3748877010695,144.085637269558,69.2947679691745,97.1853792531378,163.291152030182,63.5464995555178,77.7885683524032,117.026664778176,213.01280651679,26.6784990842483,181.055920791474,273.55350556302,85.0484758776895,207.37575377764,163.309941898719,257.951607581039,129.844598051549,123.341879155379,98.2103498338823,99.8374471391909,141.546831427436,102.197007786719,87.0160985421686,63.8828320887634,120.634853860598,115.03572384433,46.4698078160226,128.326582862633,84.5198675690943,59.1231383422863,58.5237880699895,106.481308244901,61.8095457871977,62.3069322221015
"G352",68.2625231583801,117.020009241556,110.917224448108,107.48326181922,110.802724186299,69.2919063725843,85.2762017211587,99.1164760460359,82.93786492973,125.742774642789,52.9828061857295,124.771624795829,80.0297977740097,123.484088417981,146.770081664331,106.675009637118,104.726769536808,111.995903636024,147.079261953505,212.512449051796,188.45429481175,397.246152159859,151.084177940054,469.511512118854,55.1245840223712,110.412212092116,118.020268119334,118.743510848515,124.943952921412,94.4587260465464,55.3392890151736,99.2550783538939,75.5489048569642,140.78459391888,103.169667918387,78.0606127311234,206.333831461943,128.228632888151,189.613525314913,519.169688345488,461.831879607061,379.93844027397,112.634585979584,41.8076210479345,91.5388064824472,130.425917648998,145.172336182712,106.464685673676
"G353",269.90033670962,186.586442006813,362.890475894886,217.400549753288,124.876180192713,264.683510705805,540.986159963088,431.005932859705,186.680763716317,328.738542757889,582.043006366317,284.557093165571,328.947707206721,202.435982796471,514.614744742145,164.208649268113,193.080001970087,557.058167521258,374.873367658238,231.573681764111,485.765952717548,778.807053890685,349.977423342732,259.366597947497,286.485057055786,405.870887542362,467.864448352581,177.298295268279,270.449291215351,191.709125337448,266.395293503568,298.446416610718,503.785520459224,239.843990970856,333.883498904183,275.126814262291,311.123845577332,162.364138447199,369.793921661247,222.212920483645,306.981861757745,166.715438067789,594.277985945466,543.850848519584,581.671689220818,608.291979698073,357.274274445541,225.272949468227
"G354",141.907127392901,133.016760186003,199.357616352612,194.131980951191,174.461057544782,181.69315465289,123.64240712839,132.419626596735,83.3095708136826,101.001962605591,97.2043993373977,141.312869983275,63.4322734830489,154.241406975506,58.1506933408139,143.261612239045,202.248386842332,118.59712055821,203.328612407374,127.58866271249,210.294842192226,156.245318547486,263.336458386293,188.279185445198,163.88095275913,222.520127778036,85.3904404557103,184.121498524394,122.144024552771,74.8899972226849,98.3369351601887,179.93407235962,122.821521816003,151.413459311815,107.836040380034,153.101822722615,59.3456373353062,101.600591965964,79.4849375541355,57.3026169697668,78.6619815698805,66.8072538005672,127.144252345741,202.862945212908,177.972279077309,262.313909168019,162.902435902052,150.528881281276
