"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9","Sample10","Sample11","Sample12","Sample13","Sample14","Sample15","Sample16","Sample17","Sample18","Sample19","Sample20","Sample21","Sample22","Sample23","Sample24","Sample25","Sample26","Sample27","Sample28","Sample29","Sample30","Sample31","Sample32","Sample33","Sample34","Sample35","Sample36","Sample37","Sample38","Sample39","Sample40","Sample41","Sample42","Sample43","Sample44","Sample45","Sample46","Sample47","Sample48"
"G274",305.938944423343,362.3886441349,263.608831324073,426.320927111216,486.746475303133,377.365525211023,364.593730853159,298.368504342481,227.395969566627,357.532723321166,383.374640176425,499.954757306361,172.045669492308,295.582699307312,180.833323941778,215.846353505711,345.916536405089,203.401815000969,128.627482621968,222.12990231598,488.787191472446,236.72535278464,213.222958921307,191.840915353081,285.055347615528,232.575619659564,733.866105200265,332.398092674334,199.64300373132,407.371164480687,325.024834817281,489.211886796526,272.125557743564,367.881323390733,486.110310906356,171.801880698912,394.708605006023,188.506215506287,170.87085052453,386.366692180788,301.361488355491,261.460959484029,200.78097372523,339.211922268682,503.813982963069,488.752363052957,532.989111831922,419.993281409443
"G275",367.504817091969,503.10959565015,657.935683507553,263.275893646634,387.072337611708,145.908784714142,422.422018049005,470.514923594997,495.68562053393,189.757760225956,382.900370066392,225.950643716299,158.374819333585,217.351838284387,184.436342279397,96.2686398352555,84.2291182753162,87.7094776613218,170.094670467294,171.797514380773,186.724518997513,178.954236794127,154.690913047671,143.603406889818,517.714932081675,406.525681314356,454.436369611847,249.115615057711,412.047068519482,226.507642791873,564.242372168426,291.684736787504,557.272421776101,297.381493746367,286.31608341243,199.653401051461,170.249995476854,253.672179969427,120.60681944175,103.420123250031,83.633526219165,110.260617342167,226.818869380271,146.969282122983,137.9621602702,80.4875561623259,166.084726660819,98.1490702391197
"G276",410.592694041809,169.186895050729,173.172967590295,167.144806870942,207.864102208994,265.499988843671,171.75699374335,283.407296776732,176.2395048827,255.527780035471,145.852130732137,200.572773594498,101.08684479674,122.764423503379,95.7590216480959,124.465236965273,96.5845959345928,115.702063233797,280.159055409688,223.817418669174,227.014580197791,274.19146275606,429.639408108185,174.869460977005,302.0678172433,176.56690722299,249.843258326959,271.874247603263,151.878599354456,238.610555262545,252.091684059148,314.870887016109,181.719818086989,80.1975260043538,192.446069405831,224.253820080201,282.198017953247,226.813782314718,128.714883099231,211.316510548108,191.073329243515,183.830191977698,148.693604931575,297.94819760213,234.61423559534,146.088132697223,152.694352570502,185.344041624655
"G277",1030.37688502524,867.846209507759,935.218006276988,1370.78969710018,597.277267009729,1942.17071219976,435.073169736464,211.558505607078,603.324091623057,341.60215093399,209.863938375717,203.881723587018,889.324481507265,657.791596082609,1165.70727886832,1249.19658882666,745.831672488711,1327.57824076495,280.259488712864,457.526952395748,224.907021960234,757.984394871678,195.498035414826,399.982309658707,1239.66831392773,1159.03270769565,607.278370195637,798.845904904603,2182.51856895857,762.216211847647,245.501152948042,346.743450912053,735.984005424085,244.829750223682,191.476499554316,243.842655385469,2293.47702697045,1333.80858095478,937.535276977127,2113.10193826117,1564.64562480119,2341.85129049688,409.455964204592,447.184070848765,388.567377388813,262.650265344523,238.224039703875,247.52869682668
"G278",532.770941184973,510.018962326529,338.721435528434,945.444262290165,670.313529536923,365.647876847879,402.793188674365,290.280622860122,548.82848676698,386.165820042596,384.373439449457,414.139203116875,418.444649108673,722.904859705056,915.408931919415,739.831850545459,2024.75995329222,562.747461178838,862.40214451233,765.698299435656,1005.43737653534,503.335366851845,392.378134170884,918.538683705111,570.404144293004,530.7451661522,435.862397935227,759.12945619647,467.831860254937,563.060428241009,196.722755666068,310.811301014253,548.38694239931,447.91655730466,330.507069536042,635.111047792488,276.82253422221,375.673583099027,392.629497233821,387.088428530434,287.73437143335,407.324726765596,452.045435644089,450.801201448986,409.805153144944,569.53549333141,831.419906981539,1475.33660453955
"G279",233.76003904975,390.090393960376,176.166630051374,138.304565666923,320.06834389959,181.625622069782,415.085510865299,366.523793010633,241.383743571731,225.950112653135,364.331889592624,231.678531965286,85.0903800493954,121.867095084925,67.0492511018121,117.095059619607,89.3605606728387,98.4289103646375,59.3466902937574,112.372778252144,74.0936405176644,33.6090644796417,40.755788579615,66.0478848674449,318.98195298837,281.583112393711,307.079334599278,118.381198429828,254.561334395897,186.171962614033,341.814255470805,316.752299226274,516.173777484605,305.07023919442,225.124726053126,178.445872358792,135.45434284753,164.743510844798,130.367695023207,116.251313189901,70.8757426103579,94.3842677545901,99.3016818178415,68.3398828344848,94.4057302204931,65.1810657782384,87.9124166966611,83.8914290526097
"G280",199.583268335747,351.891025318367,356.671424577185,323.910465179586,235.697885072217,168.639862536996,172.339829909122,231.069763452376,302.740113985256,184.38569200594,131.566977871331,233.872685869878,364.384068785285,662.289247168023,613.228047308862,568.938011735178,422.43102982684,529.938004149689,534.69572855714,369.19764686475,571.028711832939,251.211239753889,436.17404268839,452.342433519213,176.086524859491,280.479911262155,417.457803836595,199.136094838982,345.988055215594,209.213206691286,206.901467505204,226.695991296933,254.491107404865,186.110573610471,226.434769050946,151.216610366071,690.201455334012,784.898841237959,401.667833893292,264.178334570902,230.939422816439,201.963318360251,397.263664542282,490.177439551263,315.159794980874,495.727498049694,177.873029898792,336.195728656145
"G281",222.180726217482,160.90496796776,157.159136897991,214.725075048775,187.255074577429,244.058004272186,237.597492816176,319.243719796459,344.257043699511,373.843025423725,208.915183531555,383.052103802307,191.213186609386,157.569667412583,153.586432208192,377.186289790021,188.996743888898,221.573440361035,296.433208388689,211.186572550464,221.634875947696,168.232747542302,275.858169320171,237.223079158849,144.748610567049,188.693391794486,158.846550334108,196.927609444783,187.146192050054,319.528265703741,283.532609749129,333.083472787142,225.051709250294,362.581864728604,424.02730429915,250.879373658529,257.777998735677,111.426968431955,188.676272034603,195.255402334458,202.345476584533,155.561019603024,146.636832329443,216.308559013909,302.774239642567,202.312734288391,266.012027843321,493.686412210868
"G282",211.638630759328,296.940272406169,275.745363535036,169.563865452258,457.760775599214,174.421575374738,515.751522119095,523.897217413879,481.001665193053,439.29699861155,417.05046490214,255.800054052203,663.550168610185,200.071924624376,443.61943671873,676.100833348412,335.960244143845,419.482067161502,714.095867974881,637.117130333779,660.381392757865,320.84810529967,1014.52589288898,486.404617551388,324.829393643269,204.728473995022,458.925107914844,245.265583545679,177.970843166109,180.028008639434,351.901103625797,347.347577695277,427.157175251895,643.760796743961,433.446130088396,417.302738593074,461.281865733607,439.361820638121,586.659502973766,433.714827416503,565.713490902717,503.947631019047,913.883054582954,789.452333289392,322.690983322478,631.712528690197,1003.0475510852,951.029024933781
"G283",248.175246353386,114.730466664372,243.647888173859,157.761199020626,196.350106430994,113.044817475742,216.014771880274,235.577902372775,208.858555128822,110.815519233858,153.295807195061,112.9930269909,302.812134845183,179.87599725357,169.262809848551,199.065965821108,180.844801944597,109.739195836797,184.155385191847,216.648654031573,252.007287271365,157.633500946623,207.528128332441,187.654170839356,199.976561230498,182.361769391679,125.496749728944,212.193234567637,228.404168722085,105.861132984447,96.1713290084994,261.447889318921,191.832581280091,147.63972697182,130.959906086751,187.35005933119,397.996991084017,464.64656374086,353.625885753279,216.1281341112,376.135504723475,398.331299110849,428.819604272258,348.403003458647,321.449084553094,400.202035290039,160.489260146684,245.442600347044
"G284",136.13470540884,135.975488794541,95.0503823399997,111.867158140159,201.154535795714,94.4403693377123,202.297016338283,227.768485744296,283.140456811359,189.364073072267,128.477314858093,263.751726109435,59.6197017793358,125.289905462136,32.8062470366197,129.356549222631,51.2755538109895,127.466004986397,88.3170565893614,60.4808219242903,117.688092354212,99.9198295735546,153.832784626189,107.949921695066,201.259393380463,90.168612502862,85.9054857479796,169.022431381064,84.5405618129918,142.651250042814,153.789849884429,254.877881224748,196.513351154971,114.866432089275,304.995504505705,279.667405416017,120.947721866882,209.686418027296,181.778919145231,158.317572004322,115.781714670698,217.931619624313,46.7167406341611,182.892601614645,179.346611315247,90.2686642427769,105.039694101093,227.877900834146
"G285",119.572815141146,171.664271912247,57.7698375371504,61.7180623384634,146.773493101601,67.1902557141514,152.381905017364,70.1645547282406,118.521183021352,208.711814847663,103.677255977121,77.5624994879263,142.498888307089,107.655038807969,107.727188534339,138.535064485168,164.479182581745,122.040814978298,72.0996964642878,100.994184628831,123.629044701847,115.070066783577,91.9688092011591,52.4952708462822,69.0951782294821,132.248323579391,196.192212877397,46.6505527149032,98.5186984557321,87.3988574689971,128.18362534251,180.669723121343,96.6908189318402,89.103323101298,127.853551216422,116.084427710272,241.033931664426,325.034879232963,419.705194329018,195.048760805274,206.648806368401,301.509353857205,156.810223263575,246.89425290771,148.711188766305,155.928200988889,221.502793420286,215.622622274723
"G286",255.350301484216,181.444656908762,185.060536027879,145.231502379004,130.620237634813,110.8241517458,373.756733682527,267.85509828148,220.767140311506,67.7030321412485,187.54206642188,182.646008206107,218.339695359243,138.751625915965,143.677843638637,95.4975995206152,166.453436874041,75.3465764550905,357.083450670231,349.337156476276,236.063415200036,118.538435641922,262.279284291557,218.401149331542,196.428690289628,173.614828266011,264.641433108946,156.954347175448,164.099571040291,57.929355374086,348.331095500272,225.898558085568,297.528893231735,183.351993460646,98.321497958767,150.689671153575,105.106006990293,190.088366799039,105.418341674169,56.6116562954207,56.1852479576588,119.985034814822,440.904203751444,301.29360930708,96.290112921881,86.5529623515535,171.560257567176,220.248410839439
"G287",239.866305501808,202.580328669224,110.957613144216,162.256551151816,331.999033060695,348.430937327704,121.082817516424,186.943183730409,172.195144365264,100.769394419216,89.6354484357375,56.0925804175579,234.891236573138,485.274157789901,343.267964927965,328.796181367184,198.164023463971,322.414394390414,121.196484985225,372.814836675634,143.236328409218,107.238337128558,114.861294165131,201.984571831464,205.349417777966,239.668008000015,176.573693156578,234.841141999399,242.446903736124,301.123397419121,163.261226424469,109.48500669729,72.5810711177906,81.1931569529823,119.769773838226,172.438143127696,164.819029047636,126.84328795283,101.065991006594,130.285694658555,103.905880119324,166.545283485102,265.845219946016,135.318345512808,107.26765946466,145.050263422795,230.450147689884,131.75223092789
"G288",180.152548215797,109.072881722761,84.7116774383869,68.5205955904126,156.810388954217,72.8435920554887,151.278969972656,53.5647326895026,87.2285255415925,67.4369991573062,54.220085033293,113.651260321846,104.513116808272,142.115303054955,116.173594719212,36.4699810820322,92.0166008850444,66.7309083411688,88.1548477770911,97.9544264972995,89.5755524618752,23.3524779469235,60.0299313272068,43.9846456557648,68.5021406938677,142.857556450882,133.383877558892,62.0880955859158,147.933906463179,109.900475940093,70.5183897004762,115.375094952023,104.39692997531,71.4342701357814,74.2502804572622,90.957317557551,78.5066306947473,34.9432570288786,92.5933052221243,64.3253837926448,68.4359897335563,179.969997622038,82.53863763203,142.404996481524,123.147589035385,55.5078461940018,45.6469579212514,52.5709826024575
"G289",284.50872632558,190.132440431498,283.780509219034,487.316560286414,336.839414624464,270.308399359343,250.032121080751,373.650708030956,403.09808496055,227.672877969023,335.804792181311,315.068485263982,108.670181601209,114.591304420619,142.677627896054,78.2771849250516,140.866274090734,133.622587922218,100.219614383548,98.9131865534521,298.069426708417,216.253627606448,248.02984195367,212.440158809065,328.854685262729,352.140926059632,304.268682678847,257.11706705432,328.46698344371,258.055485204223,291.484628212217,227.907725727059,443.087478102271,221.283994218004,407.200729286525,321.715288398724,91.270809738677,74.4645839910023,83.1029822099242,149.58560610101,146.391474948879,83.9285483557223,108.351161045288,111.203249827026,165.999538947494,178.661683091273,180.617465542122,76.9603525652286
"G290",740.842292162626,661.970295623478,1197.4884843903,569.099462398776,701.344699992791,1357.90967728075,630.629449314727,1100.91262149141,752.754564534051,855.573118476559,808.089898522024,986.204012023784,538.365964697735,707.839734614508,950.000700979544,840.34348893365,985.603538044293,633.272014572557,925.476559876945,1633.23919016273,1373.02625744864,923.371923306629,1028.47599350886,1361.95187295001,949.58812468153,888.721859972243,507.236854412397,546.972998477506,1766.27006512403,576.594118783068,843.62935327471,1234.93880028261,798.775046327342,752.626733364151,632.098883923977,861.819422055595,494.191696262553,766.031002412602,1008.72374415721,617.029537127879,992.864189821044,876.85252670751,1043.81392374296,506.543247513345,729.628916759807,700.155595390428,845.130556376855,1076.74537851678
"G291",301.149226952227,425.436665320629,138.693244618268,371.748893398495,371.104921337964,809.663460731955,374.841481042108,388.259140688126,573.474887542422,558.479515916369,498.630680219861,529.304916536339,385.194404443176,286.148969599534,375.250648868854,385.215704480248,437.161661716289,225.429959041618,460.172564015035,389.092728457673,840.586134472628,1430.6059411009,992.382484136986,734.676320051263,269.483406564089,334.94728222015,682.051872166954,299.548997762519,376.520527222013,326.785089890061,231.033591543532,606.25490868204,342.494403746714,761.49171205495,291.375349334359,738.152297016856,167.62840269328,178.162640791642,304.041134270641,257.643223853844,172.630145444994,196.408743135881,228.802010358962,278.008996257561,219.938100927244,254.293630684699,360.269168561918,767.113045693609
"G292",152.928526399296,175.043709290647,234.361631995317,205.728174489951,354.649743772498,408.737265019105,533.861209833481,441.376484347383,497.3662361605,808.948965495218,686.479814914455,866.622281700965,239.511438829815,315.753402894458,178.938738370819,318.408493617783,652.815105544543,224.22077531722,695.265235163913,1107.76129315693,482.544335895138,1089.64282918607,881.214315389759,839.294142895505,261.587242949147,370.829851392468,210.646171553293,184.549348705892,253.484764968745,215.933445905401,607.725898486157,472.525509703886,1050.20140770138,643.589008770653,367.519853349173,611.027003934154,353.338606987102,415.336887640816,758.168765144692,362.903185334017,643.551636686058,817.840204284046,931.297303963006,856.542736088505,546.55191566471,537.025600471296,565.070475650714,460.626396316473
"G293",94.1629050297242,97.9175143309012,74.8440056480946,87.0494678472672,113.31694379166,130.810074867977,28.0603613805918,47.9690264535846,56.9713229961104,82.7031688007455,83.7827580582797,70.8738232947065,97.9074984777405,114.298539456248,64.5987797831405,88.0037577496539,121.337960124836,96.8400776759839,138.551417679856,129.002199767499,174.142567893416,376.507338649304,248.729365257485,383.348210980416,103.455274079273,83.2960596763053,80.4085817550397,78.9856389732322,129.054675063072,122.874573498849,51.7848930433222,35.2564929020651,58.9078535735875,69.455878487529,44.8951828183314,106.646100606829,179.000427339614,178.768844556881,149.506465948273,159.932304767637,81.1586897664234,265.174182081866,64.4954483109204,56.8743538518984,128.574712565463,45.6032114039937,54.1133156805935,76.6853330728208
"G294",407.215573891824,534.340650234967,279.53726978698,351.471964158331,280.071034587813,385.187027725735,1083.24037335536,1106.74339372619,1474.11787322209,893.501080470158,443.748915721583,646.373352149371,887.707986717423,346.428301218849,531.317454392671,268.707812390386,243.621523293475,365.773643940653,1195.2673004537,1609.11532898119,783.835291147864,967.408828898174,522.807718223801,1026.04644981101,409.749971170338,347.851722218674,401.102680648456,478.832075067461,380.108365886303,198.432909210975,1238.34056306184,1042.40702121095,1213.27898802269,630.85999765306,818.780713711419,643.908750192361,860.423074386759,470.925056810926,1819.19350997483,536.948813469418,421.114547867857,449.239619454559,2250.31169654199,1058.50251513536,1254.83221586831,1309.39165137964,877.777148106449,1258.80872073633
"G295",402.434675766734,440.689131144964,253.66541967013,247.333165236602,170.758992299148,466.230506249575,523.71646063493,1001.28706162482,675.616002024713,346.604616021812,487.219846301691,315.942132528107,386.25080219386,177.567597697742,257.973253864459,263.865275924738,299.762963808925,211.815537365197,388.622717721303,318.918534894013,493.169054764928,250.971521374497,225.637482138292,281.913728471748,443.995311077563,253.21111562992,517.700240291827,191.28148709923,246.811070637688,356.136107643378,639.671374491619,665.59842899943,464.131166491319,451.052852225958,546.013469833148,479.718568973074,401.406076969996,247.743873431507,323.583346614588,181.808653637501,381.694180411454,279.208223651738,193.788100626161,292.071275223801,680.836334347622,371.407955649486,296.926021329205,372.451300963735
"G296",322.953109731641,353.068141850556,287.75323821414,319.430602474076,289.178083489605,298.029715755846,236.896202972303,273.786688536486,238.187011053612,414.067181933235,527.480169497242,514.20159197762,146.162631241424,173.242958700566,195.839287161419,181.060843363711,121.552715078059,116.848706044507,159.657814298741,92.0724414210558,96.3321977836538,85.2352082748683,91.8854680601104,85.3158777371197,243.629090108714,306.151829652794,403.794757016118,277.364098178369,438.82036721568,200.391531584716,402.585569466825,455.578090671925,291.510158901997,440.029678159174,345.486173098482,280.652133615412,163.345436819224,202.313282728766,114.805699974292,215.720874225961,266.803765988384,265.930166042937,226.232416971639,160.48480073338,276.701852828435,139.069262302563,104.968650743953,78.8387585110997
"G297",889.040044282388,547.269636965617,459.234482883746,1006.79368501132,1076.17334793109,1351.90837736718,452.84625191649,442.726017060254,310.869378347298,745.706212365812,1070.20737470505,1034.67150651666,455.579654479846,519.331617392345,614.48781784178,719.925215619069,951.280612800954,1342.8828034243,645.736461318069,393.913531894452,341.012569107588,1272.138494413,743.000255030836,735.744179872063,349.060919347572,671.059105033881,825.537253914191,1163.26992835327,1037.95283678178,1318.87889712794,349.853229773866,527.175568463547,524.654229649075,783.536466602906,998.690798697954,735.896411533038,2273.99894730462,844.304642905763,1178.85759135329,1753.31060297108,1148.7851710611,1529.23625278665,559.878668463916,340.201528710852,983.227286532444,806.425421463009,680.718939300742,1028.25552109371
"G298",363.909373308052,288.050840698117,154.076567332595,293.431451065959,303.63394804557,524.472951533642,182.794255434525,152.221908297836,194.881063200161,226.713370380411,168.620564333278,376.835739806754,239.64131510067,257.43038084486,272.713894271573,371.961929642356,363.446452196883,381.816508345232,148.807120160381,123.694586002242,84.8147362945133,160.31276126397,128.939107030039,146.682996004833,309.034516561057,241.951664530509,145.301056709695,530.361639601451,340.40800217277,390.761629326492,281.375956923637,128.054749387874,270.078908721441,174.491666412635,179.50643754065,228.5082342563,188.803758588924,283.664887842184,188.05380715989,272.469123369269,328.651769980311,452.41741562359,223.383494107668,223.504955971416,395.658128413993,250.488936098148,155.3212682707,299.29408683382
"G299",723.949360847408,686.516487174362,611.248242303463,1137.61047111596,503.230312477048,956.867886770257,626.48544936957,758.626106655289,944.301435265753,1099.17860992725,1024.68827942367,562.62880659203,1647.01820137425,1439.71787649898,1341.48323261525,2087.56955747615,1033.51933765958,2540.61873675392,969.775416239999,638.068027079046,757.536226923993,1453.31450348953,1778.76664870139,1043.82050879836,720.889197122884,777.849471618309,626.680902756582,817.082926820506,1026.05601375691,623.543333887882,694.510143577361,1051.47297264898,827.834414102887,1007.57634899113,741.667828395905,627.733167922341,1093.14025448624,701.66842922249,1167.11812247843,1316.22961263922,2273.3058253804,2031.35306981572,1547.917936499,1281.28402894929,889.500656607806,1628.97714393087,819.300887558319,1179.3254009052
"G300",303.757389669097,184.337084575381,338.895455441397,304.99362146587,216.172037558428,320.045512359627,173.795218981842,233.624801386091,120.486885708369,88.6694601737471,116.408371199841,105.042885164344,276.949954311386,729.602021899128,211.966403627047,327.696173653668,151.350958230877,163.893705908518,155.466988900304,96.2964591342921,137.908788005317,183.93079689326,78.3368248289355,124.230464668376,286.944009793469,172.344555741958,156.494024853174,170.971379007607,526.732733151815,310.556065261525,228.329395897071,199.751092604601,162.034303018566,72.1440464865034,68.3224336209961,120.268535313708,433.316043419803,167.576004825828,210.672821745796,153.368293577184,161.664238369068,176.259751923971,57.908020498506,97.3653011838662,45.2528084853559,89.3536570638431,48.4928975333977,78.5621632793653
"G301",101.208482153451,172.986815222252,167.33960062926,182.517691204439,132.02213769349,171.239162546466,161.699035123452,152.439469242164,89.6993690047589,80.1070534944768,78.8667605650907,170.172268495662,91.4792787799639,119.149303667731,90.6772059926339,72.1157106585451,51.6679423311855,64.5600117389172,121.596694203915,222.206189053669,130.383585689868,72.7241021788562,71.0440459897441,110.814869275533,156.373517596777,114.898558278364,206.324234739201,101.963342647257,162.560506121182,192.945029751781,188.385662039417,102.341099494648,144.47863568742,128.932568919101,72.1832529988552,103.214943938643,155.445384248454,186.655821124343,493.667384744358,269.491890679809,181.16229373187,207.082858998794,142.045906093143,54.3928073185905,54.8768216630403,42.3024868722178,92.8005044583041,71.7513983371252
"G302",163.401037772902,116.621461372097,132.800802477694,416.544557594445,318.19600465304,345.810669060304,161.817316008216,119.762686905477,261.108382568525,569.713569505759,358.413087867109,396.235716377867,312.265716675443,261.537634500535,226.657790925624,410.450821933032,440.922995250123,688.029749045976,62.1561068936217,144.903550726354,81.6348360292551,417.907404447234,501.653473714956,508.40125495331,205.34970684006,173.924678174762,180.261890786914,269.634601447452,222.505780893672,243.315928286934,251.223305865123,232.353216901573,92.2194070049381,247.335860764268,396.802187505072,601.76449289238,77.235072332401,131.821335103318,195.196956558224,322.580311547203,640.427646054104,563.658702586139,285.128927747265,270.91293325861,220.348000137767,590.100513720349,267.557063490559,599.616484842496
"G303",451.437178333974,386.242384659216,385.955741029336,259.050917448839,379.829500196079,451.918439545028,255.666277519438,139.183350325891,257.097080262868,101.418463038815,57.8310276845254,165.114003438729,271.86363834672,261.528497515669,188.635993041631,148.147192155371,263.913903388134,259.150619827989,79.6514630951621,70.0708030086441,76.8345932715722,57.8128513178316,66.9196837512684,62.6898646193696,339.274735000065,390.790092398659,521.4615029411,389.046372206012,374.880835406884,303.354397332511,135.745055766854,178.56150969231,160.376956827444,268.712544696855,77.5552943567806,127.315014761286,323.267556357527,381.332688915016,462.799625880643,503.906484093337,546.639497978984,327.782229084322,258.825707250933,259.154506035458,118.39724928098,150.768123128059,162.557902938322,125.175431627926
"G304",205.347716719097,208.29127868897,107.287775546633,118.923052609307,267.776851448753,160.635342102741,88.8999051836288,24.883533496998,82.3619342954306,160.230904583024,88.6243666151247,59.3940833591517,162.399113145618,86.0820605112106,110.350841804654,163.274224514682,109.942923297578,105.102035586555,30.8968688868847,32.9744901133869,38.529985784395,60.2689429378614,51.6424925575517,36.9161652415901,165.809326644917,110.977363628581,203.492880257602,324.444244128113,140.879096502732,135.976690741828,70.1072289936349,43.6141690190933,90.1793081969576,76.9603444170193,86.3095295392266,134.753941030292,80.490352535915,68.5307452634517,93.729872226962,140.869473654386,239.037527969654,138.259164559455,65.8220656805511,39.7710339355075,59.6451757941618,39.1369444845666,93.1268390127314,58.9650375218744
"G305",251.239787568513,466.917788912559,229.713663942695,337.651305008201,402.953864322472,559.308373468104,317.289595630599,583.477311635539,242.427283132617,990.757242729722,926.071651046807,490.241853901025,197.748971845427,334.259999918209,157.197089866909,298.468819906054,472.92337293482,438.467880679806,265.934496320555,357.399094821597,283.380379709672,376.395659142129,699.235665219008,443.958394503393,472.14776618946,261.945052603168,302.95590621343,328.364931176276,481.960387176433,329.56338764102,337.211934282514,310.112175602617,410.940446688225,589.78117768404,1017.24792073668,955.980450383521,437.577017445937,279.197764980732,247.288812745169,858.691865462958,515.67517223713,693.52220962811,180.814600808312,270.872242319376,512.546616670185,919.112174495991,910.363343853294,1044.79264084773
"G306",758.452253242301,430.954296732789,745.930376605825,1017.77092475663,845.313179691078,354.991802319554,658.282289255929,361.948177697632,464.149262227767,977.630399127406,1005.08642058303,230.28602041862,614.669067998674,631.967322492692,810.281167234916,759.288352741505,640.819533513918,750.031940306245,920.243766492316,796.402161962325,722.499128098683,650.138430193499,869.570987022733,2099.1406932057,971.755476301254,561.820723882886,413.198443301743,662.797987256142,1054.81749663528,487.459324023551,327.652603149913,950.084426797411,310.644018235444,677.925905387245,531.714509899221,885.450037473864,516.448415349278,793.085212279415,529.935450151336,395.558274079456,364.906040739715,455.321646047578,447.275475605546,597.793927473978,676.437113857163,560.058609990169,541.388727186356,660.556035183082
"G307",438.759505390683,557.980357229792,356.554182057051,473.762152689471,383.143254598956,387.292150848193,594.177427231847,340.726539632743,1020.55059140709,404.067191829198,520.52979434453,292.732534725969,386.238655213912,975.84241195122,789.466685563393,502.817323651314,1184.30456939359,1587.0653083601,635.428608048749,710.649080656466,406.715871318232,590.633326494493,709.119976478437,538.079597051917,584.208752303181,477.008578663411,441.03834037783,376.33736961984,244.471845465962,492.423118097471,527.101970852207,850.277335462746,459.026230241143,358.820275715229,366.340997017006,596.692865838124,311.537787256332,542.792986358068,660.554039290609,202.805265599338,527.045720049741,302.288768166846,1080.13520226056,579.108248396107,438.553209968462,958.616534671449,747.444555903178,521.11016062422
"G308",175.391915768474,255.951227881163,173.863094668818,162.275569087338,240.149686155059,254.16382201114,114.122816401662,166.402254616578,237.022885319314,149.067615998928,192.832638885325,269.662831870919,187.319929335589,257.335908655574,229.087238080241,128.446351001407,189.530830950898,287.202035097009,186.536330906893,108.353292016562,119.944896735606,152.369258705559,157.944058378553,93.0860337859781,208.217258152653,176.183567092071,119.12407178633,240.615991255451,219.224491772312,309.7230244412,84.8853225947172,133.097004552655,232.462182541417,247.220270061697,220.775318004116,218.100417563808,323.100282448603,165.234212430807,406.345344692598,274.080371299706,214.148491426782,256.298809931936,172.915485138079,325.434499073499,237.756480371245,152.053109423133,311.32680878647,359.025278106505
"G309",285.382252423175,215.979908226456,250.366008501223,132.428976516905,265.152045963136,380.116753192632,424.412997155581,287.12452475825,205.86188163852,219.286333586808,234.441671636398,166.849752348166,231.604985734856,154.635943763554,130.24342535189,260.806645235216,94.6419790616577,176.182325453754,343.683866805202,358.64346975446,297.894621704997,260.427160824679,422.968500240509,378.736436086892,286.822776120885,414.17960416493,205.00780953223,204.736240231981,190.264801342488,227.369294895063,264.708212985768,130.903737203169,234.20332785884,204.41511350107,524.156182288781,181.713861929563,262.808974660211,243.142073388559,194.912092818359,277.426849132186,297.504001379169,220.54005047825,158.829176931111,272.941170408365,110.608845049685,305.675117116195,197.884076647386,164.02134653221
"G310",284.561768959477,163.265928219768,251.33340661151,364.140658541128,226.043123677456,303.074458299146,320.163011184941,389.47639368676,571.127060962345,510.849795500918,937.391670548632,811.764271920703,446.996411993313,444.042067435069,336.298449642779,997.197281049396,615.46377160073,598.61810966988,1080.4369946594,970.713205811485,799.381546739486,1449.2415297923,1316.97257114438,1631.33167954108,90.4732797660917,386.282542170159,182.136653490229,258.130945242229,267.586093264034,422.83945648447,694.939006075593,525.855764582507,574.374726896061,584.345939966593,491.903981787141,478.525108869387,184.63766123541,295.142040678142,168.773145089404,260.268856823471,294.092146641544,361.617325787999,568.741604386934,630.951600713,833.835312073505,793.09254669117,865.720624912659,771.884751339502
"G311",244.914411973636,178.291634662905,337.150267705669,172.032230807895,246.337902137635,241.309984235507,294.246851625037,153.136144312647,105.668439712444,140.909669328721,137.49450651263,287.362960791739,290.235755470074,306.37526382489,338.090376853098,276.135149342297,158.712927815978,142.197424641551,211.82329906966,241.622883592863,197.215568506754,75.4377047416383,136.934970029819,130.824683388509,298.632644887329,166.14614503817,401.181068089476,251.704956392416,110.881039158408,212.064783255752,228.636922867685,156.799698877822,243.119383829606,193.085777906443,186.14930683984,125.877126215907,156.997398549662,193.687054613136,128.700571046378,126.618251669837,139.992307614686,99.4988375332161,222.231156991296,180.911464510593,272.626759376551,136.337211566225,322.98197584001,475.082535086132
"G312",96.3324253125258,270.601997049067,182.873082118987,215.519711387437,142.53714616021,130.380128296016,318.90319893566,230.96370886646,147.306737020538,153.555455152976,387.551051474704,120.662551612284,96.5014105861532,63.9491315490448,298.081342335251,70.6617850459158,86.9975143833094,85.7391072821307,281.564070028422,280.753266738804,214.87106790233,135.547799001657,343.199779844194,233.956140711221,150.667954359697,101.139072434389,199.403374461335,209.423414779164,144.963844159518,222.386158975077,174.562893999519,434.386905467241,224.079176669072,190.155930662196,219.990889937325,130.125191963364,108.687882513098,111.091343539743,143.53883232932,68.3513344773411,69.1666284156618,96.6810141695173,81.0205945148145,146.087932526427,95.6333675399989,197.531147650922,160.653554165643,232.464192239147
